student_id,event_type,event_date,term,enrollment_status,second_year_ret_flag
d4bb2fb3-34f,withdrawal,2022-05-25,Spring 2022,not_enrolled,0.0
e4fe3a4b-263,application,2018-11-22,Fall 2019,,
e4fe3a4b-263,acceptance,2019-01-28,Fall 2019,,
e4fe3a4b-263,enrollment,2019-09-08,Fall 2019,full-time,1.0
aa151f8a-fdc,application,2019-10-26,Fall 2020,,
aa151f8a-fdc,acceptance,2020-01-20,Fall 2020,,
aa151f8a-fdc,enrollment,2020-08-29,Fall 2020,part-time,0.0
a679d4f6-685,application,2020-01-24,Fall 2020,,
a679d4f6-685,acceptance,2020-03-16,Fall 2020,,
a679d4f6-685,enrollment,2020-08-17,Fall 2020,full-time,0.0
a679d4f6-685,withdrawal,2021-04-06,Spring 2021,not_enrolled,0.0
a5f973f2-9f8,application,2019-12-15,Fall 2020,,
a5f973f2-9f8,acceptance,2020-02-12,Fall 2020,,
a5f973f2-9f8,enrollment,2020-09-12,Fall 2020,part-time,1.0
5474f269-7db,application,2018-10-05,Fall 2019,,
5474f269-7db,acceptance,2018-11-30,Fall 2019,,
5474f269-7db,enrollment,2019-09-11,Fall 2019,full-time,1.0
28c5ae99-982,application,2020-02-07,Fall 2020,,
28c5ae99-982,acceptance,2020-03-18,Fall 2020,,
28c5ae99-982,enrollment,2020-09-04,Fall 2020,part-time,1.0
c649e920-045,application,2020-03-05,Fall 2020,,
c649e920-045,acceptance,2020-05-01,Fall 2020,,
c649e920-045,enrollment,2020-08-30,Fall 2020,full-time,1.0
13d304d9-a0f,application,2020-01-17,Fall 2020,,
13d304d9-a0f,acceptance,2020-02-26,Fall 2020,,
13d304d9-a0f,enrollment,2020-08-19,Fall 2020,part-time,1.0
54e54cb4-07e,application,2019-02-17,Fall 2019,,
54e54cb4-07e,acceptance,2019-04-30,Fall 2019,,
54e54cb4-07e,enrollment,2019-08-19,Fall 2019,full-time,1.0
5d787e8a-8fc,application,2019-10-19,Fall 2020,,
5d787e8a-8fc,acceptance,2020-01-02,Fall 2020,,
5d787e8a-8fc,enrollment,2020-08-15,Fall 2020,part-time,1.0
99d463a8-cd6,application,2019-12-31,Fall 2020,,
99d463a8-cd6,acceptance,2020-02-23,Fall 2020,,
99d463a8-cd6,enrollment,2020-09-03,Fall 2020,part-time,1.0
6a8e9297-2d6,application,2021-03-05,Fall 2021,,
6a8e9297-2d6,acceptance,2021-04-16,Fall 2021,,
6a8e9297-2d6,enrollment,2021-08-20,Fall 2021,full-time,1.0
ec6b6390-219,application,2019-12-21,Fall 2020,,
ec6b6390-219,acceptance,2020-03-16,Fall 2020,,
ec6b6390-219,enrollment,2020-08-23,Fall 2020,full-time,1.0
583b2dad-4f4,application,2020-12-16,Fall 2021,,
583b2dad-4f4,acceptance,2021-03-05,Fall 2021,,
583b2dad-4f4,enrollment,2021-08-31,Fall 2021,full-time,1.0
a579e190-562,application,2020-12-02,Fall 2021,,
a579e190-562,acceptance,2021-01-22,Fall 2021,,
a579e190-562,enrollment,2021-08-24,Fall 2021,full-time,1.0
371d2886-6ca,application,2019-03-16,Fall 2019,,
371d2886-6ca,acceptance,2019-05-14,Fall 2019,,
371d2886-6ca,enrollment,2019-09-08,Fall 2019,part-time,1.0
b1a690ed-12d,application,2021-01-27,Fall 2021,,
b1a690ed-12d,acceptance,2021-04-08,Fall 2021,,
b1a690ed-12d,enrollment,2021-09-06,Fall 2021,part-time,1.0
d7a7651c-9b6,application,2018-10-14,Fall 2019,,
d7a7651c-9b6,acceptance,2019-01-03,Fall 2019,,
d7a7651c-9b6,enrollment,2019-08-29,Fall 2019,full-time,1.0
5a9e524c-805,application,2019-01-13,Fall 2019,,
5a9e524c-805,acceptance,2019-02-24,Fall 2019,,
5a9e524c-805,enrollment,2019-08-17,Fall 2019,full-time,1.0
11ca33d7-120,application,2021-02-18,Fall 2021,,
11ca33d7-120,acceptance,2021-04-13,Fall 2021,,
11ca33d7-120,enrollment,2021-08-22,Fall 2021,full-time,1.0
af888727-dca,application,2020-03-10,Fall 2020,,
af888727-dca,acceptance,2020-05-10,Fall 2020,,
af888727-dca,enrollment,2020-08-24,Fall 2020,full-time,0.0
af888727-dca,withdrawal,2021-01-23,Spring 2021,not_enrolled,0.0
ed6f2ae8-608,application,2019-03-29,Fall 2019,,
ed6f2ae8-608,acceptance,2019-06-03,Fall 2019,,
ed6f2ae8-608,enrollment,2019-09-13,Fall 2019,full-time,0.0
ed6f2ae8-608,withdrawal,2020-05-15,Spring 2020,not_enrolled,0.0
4c0d6c77-de1,application,2019-01-10,Fall 2019,,
4c0d6c77-de1,acceptance,2019-03-21,Fall 2019,,
4c0d6c77-de1,enrollment,2019-09-04,Fall 2019,full-time,1.0
c4f4b09f-467,application,2019-02-15,Fall 2019,,
c4f4b09f-467,acceptance,2019-04-13,Fall 2019,,
c4f4b09f-467,enrollment,2019-08-15,Fall 2019,full-time,1.0
ced57308-aca,application,2020-01-31,Fall 2020,,
ced57308-aca,acceptance,2020-03-08,Fall 2020,,
ced57308-aca,enrollment,2020-09-09,Fall 2020,full-time,1.0
a023ab2d-9e8,application,2019-03-03,Fall 2019,,
a023ab2d-9e8,acceptance,2019-04-12,Fall 2019,,
a023ab2d-9e8,enrollment,2019-08-30,Fall 2019,full-time,0.0
a023ab2d-9e8,withdrawal,2020-04-03,Spring 2020,not_enrolled,0.0
2baf26ac-fc0,application,2020-11-29,Fall 2021,,
2baf26ac-fc0,acceptance,2021-02-09,Fall 2021,,
2baf26ac-fc0,enrollment,2021-08-22,Fall 2021,part-time,1.0
990dab3a-6ea,application,2020-03-09,Fall 2020,,
990dab3a-6ea,acceptance,2020-05-30,Fall 2020,,
990dab3a-6ea,enrollment,2020-09-08,Fall 2020,full-time,1.0
331e9bca-5d5,application,2021-03-09,Fall 2021,,
331e9bca-5d5,acceptance,2021-05-01,Fall 2021,,
331e9bca-5d5,enrollment,2021-09-08,Fall 2021,part-time,1.0
e124c0b2-d8d,application,2020-01-10,Fall 2020,,
e124c0b2-d8d,acceptance,2020-03-20,Fall 2020,,
e124c0b2-d8d,enrollment,2020-08-24,Fall 2020,part-time,1.0
8f6c7e0b-74b,application,2019-10-20,Fall 2020,,
8f6c7e0b-74b,acceptance,2019-12-11,Fall 2020,,
8f6c7e0b-74b,enrollment,2020-09-05,Fall 2020,part-time,1.0
d439a0af-6f2,application,2020-11-25,Fall 2021,,
d439a0af-6f2,acceptance,2021-01-18,Fall 2021,,
d439a0af-6f2,enrollment,2021-08-27,Fall 2021,full-time,0.0
d439a0af-6f2,withdrawal,2022-03-05,Spring 2022,not_enrolled,0.0
a1bbb430-8d7,application,2018-10-21,Fall 2019,,
a1bbb430-8d7,acceptance,2019-01-13,Fall 2019,,
a1bbb430-8d7,enrollment,2019-08-29,Fall 2019,full-time,1.0
2124c22a-9ee,application,2018-12-23,Fall 2019,,
2124c22a-9ee,acceptance,2019-02-24,Fall 2019,,
2124c22a-9ee,enrollment,2019-08-15,Fall 2019,full-time,1.0
1d8b4b97-1b2,application,2020-11-30,Fall 2021,,
1d8b4b97-1b2,acceptance,2021-01-22,Fall 2021,,
1d8b4b97-1b2,enrollment,2021-08-27,Fall 2021,full-time,1.0
8af33d8a-5ee,application,2018-10-13,Fall 2019,,
8af33d8a-5ee,acceptance,2018-12-26,Fall 2019,,
8af33d8a-5ee,enrollment,2019-08-23,Fall 2019,full-time,1.0
9880a9da-213,application,2019-01-12,Fall 2019,,
9880a9da-213,acceptance,2019-02-28,Fall 2019,,
9880a9da-213,enrollment,2019-08-29,Fall 2019,full-time,1.0
34a7f053-16a,application,2019-01-09,Fall 2019,,
34a7f053-16a,acceptance,2019-04-05,Fall 2019,,
34a7f053-16a,enrollment,2019-09-07,Fall 2019,full-time,0.0
34a7f053-16a,withdrawal,2020-03-05,Spring 2020,not_enrolled,0.0
804e2dfb-7c2,application,2019-10-06,Fall 2020,,
804e2dfb-7c2,acceptance,2019-11-28,Fall 2020,,
804e2dfb-7c2,enrollment,2020-08-23,Fall 2020,full-time,1.0
3b062ca3-5ad,application,2018-10-10,Fall 2019,,
3b062ca3-5ad,acceptance,2018-12-08,Fall 2019,,
3b062ca3-5ad,enrollment,2019-09-11,Fall 2019,full-time,1.0
9c45adc7-142,application,2019-11-11,Fall 2020,,
9c45adc7-142,acceptance,2019-12-22,Fall 2020,,
9c45adc7-142,enrollment,2020-08-23,Fall 2020,full-time,1.0
214051c6-a66,application,2019-01-17,Fall 2019,,
214051c6-a66,acceptance,2019-02-22,Fall 2019,,
214051c6-a66,enrollment,2019-09-02,Fall 2019,part-time,1.0
d7c394cd-8d9,application,2019-11-09,Fall 2020,,
d7c394cd-8d9,acceptance,2019-12-23,Fall 2020,,
d7c394cd-8d9,enrollment,2020-09-04,Fall 2020,full-time,1.0
7d2d7cbf-dd9,application,2018-12-24,Fall 2019,,
7d2d7cbf-dd9,acceptance,2019-02-05,Fall 2019,,
7d2d7cbf-dd9,enrollment,2019-09-11,Fall 2019,full-time,1.0
f8536184-ca7,application,2020-10-27,Fall 2021,,
f8536184-ca7,acceptance,2020-12-19,Fall 2021,,
f8536184-ca7,enrollment,2021-08-29,Fall 2021,full-time,1.0
506a7ed3-52d,application,2018-12-12,Fall 2019,,
506a7ed3-52d,acceptance,2019-02-26,Fall 2019,,
506a7ed3-52d,enrollment,2019-08-17,Fall 2019,full-time,0.0
506a7ed3-52d,withdrawal,2020-05-20,Spring 2020,not_enrolled,0.0
05fb2f3e-3f6,application,2019-03-26,Fall 2019,,
05fb2f3e-3f6,acceptance,2019-05-27,Fall 2019,,
05fb2f3e-3f6,enrollment,2019-08-28,Fall 2019,full-time,0.0
05fb2f3e-3f6,withdrawal,2020-02-02,Spring 2020,not_enrolled,0.0
a39542c1-58c,application,2018-10-30,Fall 2019,,
a39542c1-58c,acceptance,2018-12-30,Fall 2019,,
a39542c1-58c,enrollment,2019-09-02,Fall 2019,full-time,1.0
a05bf8e7-d17,application,2018-10-29,Fall 2019,,
a05bf8e7-d17,acceptance,2019-01-14,Fall 2019,,
a05bf8e7-d17,enrollment,2019-08-21,Fall 2019,full-time,1.0
ddc4785a-920,application,2019-10-08,Fall 2020,,
ddc4785a-920,acceptance,2019-12-01,Fall 2020,,
ddc4785a-920,enrollment,2020-08-22,Fall 2020,full-time,0.0
6bd61e06-0cb,application,2019-02-16,Fall 2019,,
6bd61e06-0cb,acceptance,2019-04-14,Fall 2019,,
6bd61e06-0cb,enrollment,2019-08-27,Fall 2019,full-time,1.0
44d6cfb7-f43,application,2021-02-05,Fall 2021,,
44d6cfb7-f43,acceptance,2021-05-03,Fall 2021,,
44d6cfb7-f43,enrollment,2021-09-09,Fall 2021,full-time,1.0
416fe93a-00e,application,2020-02-28,Fall 2020,,
416fe93a-00e,acceptance,2020-05-22,Fall 2020,,
416fe93a-00e,enrollment,2020-09-04,Fall 2020,full-time,1.0
a6f9ffb7-b1b,application,2020-12-27,Fall 2021,,
a6f9ffb7-b1b,acceptance,2021-02-11,Fall 2021,,
a6f9ffb7-b1b,enrollment,2021-08-26,Fall 2021,full-time,1.0
db71e0d4-c35,application,2019-03-28,Fall 2019,,
db71e0d4-c35,acceptance,2019-04-27,Fall 2019,,
db71e0d4-c35,enrollment,2019-09-06,Fall 2019,full-time,0.0
db71e0d4-c35,withdrawal,2020-01-03,Spring 2020,not_enrolled,0.0
4844843c-bf5,application,2021-01-31,Fall 2021,,
4844843c-bf5,acceptance,2021-03-31,Fall 2021,,
4844843c-bf5,enrollment,2021-08-18,Fall 2021,part-time,0.0
4844843c-bf5,withdrawal,2022-02-13,Spring 2022,not_enrolled,0.0
99038b1b-cc8,application,2018-10-28,Fall 2019,,
99038b1b-cc8,acceptance,2019-01-19,Fall 2019,,
99038b1b-cc8,enrollment,2019-08-26,Fall 2019,part-time,1.0
870008ef-6fb,application,2020-03-28,Fall 2020,,
870008ef-6fb,acceptance,2020-06-17,Fall 2020,,
870008ef-6fb,enrollment,2020-08-17,Fall 2020,part-time,1.0
18790680-69a,application,2019-02-24,Fall 2019,,
18790680-69a,acceptance,2019-04-05,Fall 2019,,
18790680-69a,enrollment,2019-08-23,Fall 2019,part-time,1.0
c58d2487-a30,application,2019-12-01,Fall 2020,,
c58d2487-a30,acceptance,2020-02-26,Fall 2020,,
c58d2487-a30,enrollment,2020-09-08,Fall 2020,full-time,1.0
70fb7255-977,application,2018-12-27,Fall 2019,,
70fb7255-977,acceptance,2019-03-01,Fall 2019,,
70fb7255-977,enrollment,2019-09-12,Fall 2019,full-time,1.0
79440984-75c,application,2020-02-19,Fall 2020,,
79440984-75c,acceptance,2020-04-22,Fall 2020,,
79440984-75c,enrollment,2020-08-15,Fall 2020,full-time,1.0
c75fb0f7-276,application,2020-12-18,Fall 2021,,
c75fb0f7-276,acceptance,2021-03-05,Fall 2021,,
c75fb0f7-276,enrollment,2021-09-08,Fall 2021,full-time,1.0
d5735391-be9,application,2019-11-29,Fall 2020,,
d5735391-be9,acceptance,2020-02-21,Fall 2020,,
d5735391-be9,enrollment,2020-08-21,Fall 2020,full-time,1.0
ca9a2e94-61f,application,2021-01-12,Fall 2021,,
ca9a2e94-61f,acceptance,2021-03-08,Fall 2021,,
ca9a2e94-61f,enrollment,2021-08-27,Fall 2021,part-time,0.0
1c377c82-7eb,application,2018-12-22,Fall 2019,,
1c377c82-7eb,acceptance,2019-02-14,Fall 2019,,
1c377c82-7eb,enrollment,2019-08-24,Fall 2019,full-time,1.0
532b7a25-8f0,application,2019-03-24,Fall 2019,,
532b7a25-8f0,acceptance,2019-06-18,Fall 2019,,
532b7a25-8f0,enrollment,2019-08-24,Fall 2019,full-time,1.0
93410181-5b5,application,2018-11-27,Fall 2019,,
93410181-5b5,acceptance,2019-01-06,Fall 2019,,
93410181-5b5,enrollment,2019-08-19,Fall 2019,full-time,1.0
2fd90228-1dc,application,2021-01-16,Fall 2021,,
2fd90228-1dc,acceptance,2021-03-27,Fall 2021,,
2fd90228-1dc,enrollment,2021-08-30,Fall 2021,part-time,1.0
f007d14d-d6e,application,2020-03-26,Fall 2020,,
f007d14d-d6e,acceptance,2020-05-18,Fall 2020,,
f007d14d-d6e,enrollment,2020-09-09,Fall 2020,full-time,1.0
02e1edff-c4c,application,2021-03-25,Fall 2021,,
02e1edff-c4c,acceptance,2021-05-04,Fall 2021,,
02e1edff-c4c,enrollment,2021-09-12,Fall 2021,full-time,0.0
3b7679eb-e8d,application,2019-12-29,Fall 2020,,
3b7679eb-e8d,acceptance,2020-02-21,Fall 2020,,
3b7679eb-e8d,enrollment,2020-09-06,Fall 2020,full-time,1.0
07a2d152-1ea,application,2020-03-23,Fall 2020,,
07a2d152-1ea,acceptance,2020-06-02,Fall 2020,,
07a2d152-1ea,enrollment,2020-08-25,Fall 2020,full-time,1.0
6070c33d-ca8,application,2018-12-20,Fall 2019,,
6070c33d-ca8,acceptance,2019-03-18,Fall 2019,,
6070c33d-ca8,enrollment,2019-08-15,Fall 2019,full-time,1.0
286b7798-df1,application,2020-02-24,Fall 2020,,
286b7798-df1,acceptance,2020-04-28,Fall 2020,,
286b7798-df1,enrollment,2020-08-18,Fall 2020,full-time,1.0
98689a3b-43a,application,2019-11-29,Fall 2020,,
98689a3b-43a,acceptance,2020-01-24,Fall 2020,,
98689a3b-43a,enrollment,2020-09-12,Fall 2020,full-time,0.0
98689a3b-43a,withdrawal,2021-05-02,Spring 2021,not_enrolled,0.0
77b103dc-601,application,2019-03-04,Fall 2019,,
77b103dc-601,acceptance,2019-04-21,Fall 2019,,
77b103dc-601,enrollment,2019-09-09,Fall 2019,full-time,1.0
a238fe64-c99,application,2021-02-15,Fall 2021,,
a238fe64-c99,acceptance,2021-04-29,Fall 2021,,
a238fe64-c99,enrollment,2021-08-24,Fall 2021,full-time,1.0
bf199d4e-297,application,2019-11-15,Fall 2020,,
bf199d4e-297,acceptance,2020-01-16,Fall 2020,,
bf199d4e-297,enrollment,2020-08-31,Fall 2020,full-time,0.0
bf199d4e-297,withdrawal,2021-06-13,Spring 2021,not_enrolled,0.0
20940e64-e57,application,2020-12-25,Fall 2021,,
20940e64-e57,acceptance,2021-03-09,Fall 2021,,
20940e64-e57,enrollment,2021-08-15,Fall 2021,full-time,1.0
a0bbd642-d33,application,2019-02-26,Fall 2019,,
a0bbd642-d33,acceptance,2019-03-30,Fall 2019,,
a0bbd642-d33,enrollment,2019-08-21,Fall 2019,full-time,1.0
5ee9a894-e6d,application,2021-01-28,Fall 2021,,
5ee9a894-e6d,acceptance,2021-04-06,Fall 2021,,
5ee9a894-e6d,enrollment,2021-09-01,Fall 2021,full-time,1.0
8975c33e-150,application,2020-10-04,Fall 2021,,
8975c33e-150,acceptance,2020-11-21,Fall 2021,,
8975c33e-150,enrollment,2021-09-12,Fall 2021,full-time,1.0
4f0940a7-d60,application,2020-10-11,Fall 2021,,
4f0940a7-d60,acceptance,2021-01-04,Fall 2021,,
4f0940a7-d60,enrollment,2021-08-19,Fall 2021,full-time,0.0
4f0940a7-d60,withdrawal,2022-02-08,Spring 2022,not_enrolled,0.0
6722d917-069,application,2019-01-20,Fall 2019,,
6722d917-069,acceptance,2019-03-24,Fall 2019,,
6722d917-069,enrollment,2019-08-24,Fall 2019,full-time,0.0
6722d917-069,withdrawal,2020-06-12,Spring 2020,not_enrolled,0.0
4fe0f22c-17e,application,2021-01-23,Fall 2021,,
4fe0f22c-17e,acceptance,2021-04-05,Fall 2021,,
4fe0f22c-17e,enrollment,2021-08-19,Fall 2021,full-time,1.0
da2f1889-12f,application,2020-12-30,Fall 2021,,
da2f1889-12f,acceptance,2021-02-05,Fall 2021,,
da2f1889-12f,enrollment,2021-09-10,Fall 2021,full-time,1.0
737c78df-d2c,application,2021-02-08,Fall 2021,,
737c78df-d2c,acceptance,2021-03-13,Fall 2021,,
737c78df-d2c,enrollment,2021-09-04,Fall 2021,full-time,1.0
6cc3004c-804,application,2021-01-29,Fall 2021,,
6cc3004c-804,acceptance,2021-03-09,Fall 2021,,
6cc3004c-804,enrollment,2021-09-03,Fall 2021,full-time,1.0
8508a0b2-e5f,application,2020-03-27,Fall 2020,,
8508a0b2-e5f,acceptance,2020-05-08,Fall 2020,,
8508a0b2-e5f,enrollment,2020-08-17,Fall 2020,part-time,0.0
0722e127-f89,application,2020-03-10,Fall 2020,,
0722e127-f89,acceptance,2020-05-12,Fall 2020,,
0722e127-f89,enrollment,2020-09-07,Fall 2020,full-time,1.0
8276e5f7-5fc,application,2019-11-06,Fall 2020,,
8276e5f7-5fc,acceptance,2020-02-03,Fall 2020,,
8276e5f7-5fc,enrollment,2027-06-15,Fall 2020,full-time,1.0
62944ac1-273,application,2020-03-07,Fall 2020,,
62944ac1-273,acceptance,2020-04-13,Fall 2020,,
62944ac1-273,enrollment,2020-08-24,Fall 2020,full-time,1.0
da5c0906-bc6,application,2018-12-11,Fall 2019,,
da5c0906-bc6,acceptance,2019-01-26,Fall 2019,,
da5c0906-bc6,enrollment,2019-08-22,Fall 2019,full-time,0.0
da5c0906-bc6,withdrawal,2020-03-22,Spring 2020,not_enrolled,0.0
1a4ed460-9c6,application,2021-02-27,Fall 2021,,
1a4ed460-9c6,acceptance,2021-04-26,Fall 2021,,
1a4ed460-9c6,enrollment,2021-09-12,Fall 2021,full-time,1.0
e8cab93f-1d7,application,2019-01-17,Fall 2019,,
e8cab93f-1d7,acceptance,2019-03-24,Fall 2019,,
e8cab93f-1d7,enrollment,2019-09-04,Fall 2019,full-time,0.0
b9a66e7e-1d9,application,2020-03-13,Fall 2020,,
b9a66e7e-1d9,acceptance,2020-04-27,Fall 2020,,
b9a66e7e-1d9,enrollment,2020-08-27,Fall 2020,full-time,1.0
d3a0cf53-306,application,2018-10-01,Fall 2019,,
d3a0cf53-306,acceptance,2018-11-12,Fall 2019,,
d3a0cf53-306,enrollment,2019-08-24,Fall 2019,full-time,1.0
9a63929d-e44,application,2020-03-22,Fall 2020,,
9a63929d-e44,acceptance,2020-05-30,Fall 2020,,
9a63929d-e44,enrollment,2020-08-22,Fall 2020,full-time,1.0
6457d57c-5d2,application,2020-01-20,Fall 2020,,
6457d57c-5d2,acceptance,2020-03-16,Fall 2020,,
6457d57c-5d2,enrollment,2020-08-22,Fall 2020,part-time,1.0
39e2c9bf-b98,application,2019-02-17,Fall 2019,,
39e2c9bf-b98,acceptance,2019-05-05,Fall 2019,,
39e2c9bf-b98,enrollment,2019-08-21,Fall 2019,part-time,0.0
858e050f-76e,application,2018-11-01,Fall 2019,,
858e050f-76e,acceptance,2018-12-26,Fall 2019,,
858e050f-76e,enrollment,2019-08-22,Fall 2019,full-time,1.0
c1e3f7ad-f78,application,2021-03-25,Fall 2021,,
c1e3f7ad-f78,acceptance,2021-06-02,Fall 2021,,
c1e3f7ad-f78,enrollment,2021-09-09,Fall 2021,full-time,0.0
c1e3f7ad-f78,withdrawal,2022-06-07,Spring 2022,not_enrolled,0.0
dcbe04b3-e8e,application,2020-02-02,Fall 2020,,
dcbe04b3-e8e,acceptance,2020-04-27,Fall 2020,,
dcbe04b3-e8e,enrollment,2020-08-24,Fall 2020,full-time,0.0
dcbe04b3-e8e,withdrawal,2021-01-24,Spring 2021,not_enrolled,0.0
fe537a4a-139,application,2019-03-10,Fall 2019,,
fe537a4a-139,acceptance,2019-04-12,Fall 2019,,
fe537a4a-139,enrollment,2019-09-10,Fall 2019,full-time,1.0
3e91eb03-b82,application,2020-03-25,Fall 2020,,
3e91eb03-b82,acceptance,2020-04-24,Fall 2020,,
3e91eb03-b82,enrollment,2020-08-19,Fall 2020,full-time,1.0
8fc68653-7a4,application,2018-10-24,Fall 2019,,
8fc68653-7a4,acceptance,2018-12-15,Fall 2019,,
8fc68653-7a4,enrollment,2019-08-27,Fall 2019,full-time,1.0
1ad51d0e-927,application,2019-02-06,Fall 2019,,
1ad51d0e-927,acceptance,2019-03-23,Fall 2019,,
1ad51d0e-927,enrollment,2019-08-26,Fall 2019,part-time,1.0
2b902226-b36,application,2018-12-18,Fall 2019,,
2b902226-b36,acceptance,2019-01-29,Fall 2019,,
2b902226-b36,enrollment,2019-08-21,Fall 2019,part-time,1.0
7e80a665-f8b,application,2020-03-11,Fall 2020,,
7e80a665-f8b,acceptance,2020-04-18,Fall 2020,,
7e80a665-f8b,enrollment,2020-08-16,Fall 2020,full-time,0.0
7e80a665-f8b,withdrawal,2021-04-20,Spring 2021,not_enrolled,0.0
b4c8932e-3e7,application,2018-12-03,Fall 2019,,
b4c8932e-3e7,acceptance,2019-02-20,Fall 2019,,
b4c8932e-3e7,enrollment,2019-08-27,Fall 2019,full-time,1.0
bf7db822-152,application,2019-12-07,Fall 2020,,
bf7db822-152,acceptance,2020-01-06,Fall 2020,,
bf7db822-152,enrollment,2020-09-03,Fall 2020,full-time,1.0
bcf00efc-c8c,application,2018-11-05,Fall 2019,,
bcf00efc-c8c,acceptance,2018-12-26,Fall 2019,,
bcf00efc-c8c,enrollment,2019-08-22,Fall 2019,full-time,1.0
5f37cc24-058,application,2020-01-19,Fall 2020,,
5f37cc24-058,acceptance,2020-04-01,Fall 2020,,
5f37cc24-058,enrollment,2020-08-22,Fall 2020,full-time,1.0
5592ba8b-c56,application,2019-02-25,Fall 2019,,
5592ba8b-c56,acceptance,2019-04-02,Fall 2019,,
5592ba8b-c56,enrollment,2019-08-21,Fall 2019,full-time,1.0
af7e6cdd-33e,application,2019-01-26,Fall 2019,,
af7e6cdd-33e,acceptance,2019-03-18,Fall 2019,,
af7e6cdd-33e,enrollment,2019-08-23,Fall 2019,full-time,1.0
d80a5b47-5db,application,2019-01-09,Fall 2019,,
d80a5b47-5db,acceptance,2019-02-21,Fall 2019,,
d80a5b47-5db,enrollment,2019-08-15,Fall 2019,part-time,0.0
d80a5b47-5db,withdrawal,2020-06-14,Spring 2020,not_enrolled,0.0
60a6ef3c-33d,application,2018-10-17,Fall 2019,,
60a6ef3c-33d,acceptance,2018-12-16,Fall 2019,,
60a6ef3c-33d,enrollment,2019-08-20,Fall 2019,part-time,1.0
b93f1e2f-19a,application,2018-10-31,Fall 2019,,
b93f1e2f-19a,acceptance,2018-12-20,Fall 2019,,
b93f1e2f-19a,enrollment,2019-08-16,Fall 2019,part-time,1.0
49cd123f-c35,application,2021-03-17,Fall 2021,,
49cd123f-c35,acceptance,2021-05-31,Fall 2021,,
49cd123f-c35,enrollment,2021-08-18,Fall 2021,full-time,1.0
1cac659a-269,application,2020-10-13,Fall 2021,,
1cac659a-269,acceptance,2020-12-30,Fall 2021,,
1cac659a-269,enrollment,2021-08-30,Fall 2021,part-time,1.0
a9b3720d-341,application,2019-02-21,Fall 2019,,
a9b3720d-341,acceptance,2019-03-27,Fall 2019,,
a9b3720d-341,enrollment,2019-09-12,Fall 2019,full-time,1.0
4756d675-8b3,application,2020-03-21,Fall 2020,,
4756d675-8b3,acceptance,2020-06-01,Fall 2020,,
4756d675-8b3,enrollment,2020-09-11,Fall 2020,full-time,1.0
1fe7ab50-a15,application,2019-01-25,Fall 2019,,
1fe7ab50-a15,acceptance,2019-04-19,Fall 2019,,
1fe7ab50-a15,enrollment,2019-08-19,Fall 2019,full-time,1.0
5ff97e78-f90,application,2018-11-22,Fall 2019,,
5ff97e78-f90,acceptance,2019-02-18,Fall 2019,,
5ff97e78-f90,enrollment,2019-08-27,Fall 2019,full-time,0.0
522e78d5-8b8,application,2018-10-16,Fall 2019,,
522e78d5-8b8,acceptance,2019-01-02,Fall 2019,,
522e78d5-8b8,enrollment,2019-09-07,Fall 2019,full-time,1.0
d0f025e7-daf,application,2021-03-03,Fall 2021,,
d0f025e7-daf,acceptance,2021-04-09,Fall 2021,,
d0f025e7-daf,enrollment,2021-09-08,Fall 2021,full-time,0.0
d0f025e7-daf,withdrawal,2022-05-02,Spring 2022,not_enrolled,0.0
c90556c4-93e,application,2020-10-21,Fall 2021,,
c90556c4-93e,acceptance,2020-12-23,Fall 2021,,
c90556c4-93e,enrollment,2021-08-30,Fall 2021,full-time,1.0
ea809534-3cb,application,2021-02-08,Fall 2021,,
ea809534-3cb,acceptance,2021-04-27,Fall 2021,,
ea809534-3cb,enrollment,2021-09-05,Fall 2021,full-time,1.0
30dcf540-81b,application,2019-02-07,Fall 2019,,
30dcf540-81b,acceptance,2019-04-12,Fall 2019,,
30dcf540-81b,enrollment,2019-08-31,Fall 2019,full-time,0.0
30dcf540-81b,withdrawal,2020-02-08,Spring 2020,not_enrolled,0.0
b84ef927-ae0,application,2018-10-15,Fall 2019,,
b84ef927-ae0,acceptance,2018-12-28,Fall 2019,,
b84ef927-ae0,enrollment,2019-09-13,Fall 2019,full-time,0.0
12369116-955,application,2019-11-11,Fall 2020,,
12369116-955,acceptance,2020-01-20,Fall 2020,,
12369116-955,enrollment,2020-08-30,Fall 2020,part-time,0.0
12369116-955,withdrawal,2021-06-18,Spring 2021,not_enrolled,0.0
4787299c-1c4,application,2018-10-02,Fall 2019,,
4787299c-1c4,acceptance,2018-12-27,Fall 2019,,
4787299c-1c4,enrollment,2019-08-15,Fall 2019,full-time,0.0
4787299c-1c4,withdrawal,2020-06-22,Spring 2020,not_enrolled,0.0
d861f313-76b,application,2019-01-13,Fall 2019,,
d861f313-76b,acceptance,2019-03-14,Fall 2019,,
d861f313-76b,enrollment,2019-09-07,Fall 2019,full-time,1.0
8db16c4b-d7f,application,2019-03-07,Fall 2019,,
8db16c4b-d7f,acceptance,2019-06-02,Fall 2019,,
8db16c4b-d7f,enrollment,2019-08-30,Fall 2019,full-time,1.0
29d21754-0fe,application,2019-02-13,Fall 2019,,
29d21754-0fe,acceptance,2019-04-06,Fall 2019,,
29d21754-0fe,enrollment,2019-08-17,Fall 2019,full-time,1.0
c031d609-995,application,2018-10-15,Fall 2019,,
